,max length of binary vectors
1311,2616.495201029201
1312,2618.495201029201
1313,2620.4941026697716
1314,2622.4941026697716
1315,2624.4930059802155
1316,2626.4930059802155
1317,2628.491910955464
1318,2630.491910955464
1319,2632.49081759047
1320,2634.49081759047
1321,2636.4897258802093
1322,2638.4897258802093
1323,2640.4886358196804
1324,2642.4886358196804
1325,2644.487547403906
1326,2646.487547403906
1327,2648.486460627929
1328,2650.486460627929
1329,2652.485375486817
1330,2654.485375486817
1331,2656.4842919756575
1332,2658.4842919756575
1333,2660.483210089562
1334,2662.483210089562
1335,2664.482129823663
1336,2666.482129823663
1337,2668.481051173115
1338,2670.481051173115
1339,2672.4799741330935
1340,2674.4799741330935
1341,2676.478898698798
1342,2678.478898698798
1343,2680.4778248654466
1344,2682.4778248654466
1345,2684.4767526282803
1346,2686.4767526282803
1347,2688.4756819825607
1348,2690.4756819825607
1349,2692.474612923571
1350,2694.474612923571
1351,2696.4735454466145
1352,2698.4735454466145
1353,2700.4724795470156
1354,2702.4724795470156
1355,2704.471415220121
1356,2706.471415220121
1357,2708.470352461295
1358,2710.470352461295
1359,2712.4692912659248
1360,2714.4692912659248
1361,2716.4682316294166
1362,2718.4682316294166
1363,2720.4671735471975
1364,2722.4671735471975
1365,2724.4661170147147
1366,2726.4661170147147
1367,2728.465062027435
1368,2730.465062027435
1369,2732.464008580845
1370,2734.464008580845
1371,2736.4629566704516
1372,2738.4629566704516
1373,2740.46190629178
1374,2742.46190629178
1375,2744.4608574403774
1376,2746.4608574403774
1377,2748.459810111808
1378,2750.459810111808
1379,2752.4587643016566
1380,2754.4587643016566
1381,2756.4577200055264
1382,2758.4577200055264
1383,2760.45667721904
1384,2762.45667721904
1385,2764.4556359378394
1386,2766.4556359378394
1387,2768.454596157585
1388,2770.454596157585
1389,2772.4535578739556
1390,2774.4535578739556
1391,2776.4525210826487
1392,2778.4525210826487
1393,2780.451485779382
1394,2782.451485779382
1395,2784.4504519598886
1396,2786.4504519598886
1397,2788.449419619923
1398,2790.449419619923
1399,2792.448388755255
1400,2794.448388755255
1401,2796.4473593616754
1402,2798.4473593616754
1403,2800.4463314349905
1404,2802.4463314349905
1405,2804.4453049710264
1406,2806.4453049710264
1407,2808.4442799656254
1408,2810.4442799656254
1409,2812.443256414649
1410,2814.443256414649
1411,2816.442234313975
1412,2818.442234313975
1413,2820.4412136594997
1414,2822.4412136594997
1415,2824.440194447136
1416,2826.440194447136
1417,2828.4391766728145
1418,2830.4391766728145
1419,2832.4381603324828
1420,2834.4381603324828
1421,2836.4371454221064
1422,2838.4371454221064
1423,2840.4361319376667
1424,2842.4361319376667
1425,2844.435119875162
1426,2846.435119875162
1427,2848.4341092306086
1428,2850.4341092306086
1429,2852.433100000039
1430,2854.433100000039
1431,2856.4320921795015
1432,2858.4320921795015
1433,2860.4310857650617
1434,2862.4310857650617
1435,2864.4300807528016
1436,2866.4300807528016
1437,2868.4290771388196
1438,2870.4290771388196
1439,2872.4280749192303
1440,2874.4280749192303
1441,2876.427074090164
1442,2878.427074090164
1443,2880.426074647768
1444,2882.426074647768
1445,2884.4250765882052
1446,2886.4250765882052
1447,2888.4240799076533
1448,2890.4240799076533
1449,2892.4230846023083
1450,2894.4230846023083
1451,2896.422090668379
1452,2898.422090668379
1453,2900.4210981020924
1454,2902.4210981020924
1455,2904.420106899689
1456,2906.420106899689
1457,2908.419117057427
1458,2910.419117057427
1459,2912.4181285715777
1460,2914.4181285715777
1461,2916.417141438428
1462,2918.417141438428
1463,2920.416155654283
1464,2922.416155654283
1465,2924.415171215459
1466,2926.415171215459
1467,2928.4141881182886
1468,2930.4141881182886
1469,2932.4132063591214
1470,2934.4132063591214
1471,2936.4122259343194
1472,2938.4122259343194
1473,2940.41124684026
1474,2942.41124684026
1475,2944.410269073336
1476,2946.410269073336
1477,2948.4092926299545
1478,2950.4092926299545
1479,2952.4083175065375
1480,2954.4083175065375
1481,2956.4073436995204
1482,2958.4073436995204
1483,2960.4063712053544
1484,2962.4063712053544
1485,2964.405400020504
1486,2966.405400020504
1487,2968.4044301414483
1488,2970.4044301414483
1489,2972.403461564681
1490,2974.403461564681
1491,2976.402494286709
1492,2978.402494286709
1493,2980.4015283040544
1494,2982.4015283040544
1495,2984.4005636132524
1496,2986.4005636132524
1497,2988.399600210852
1498,2990.399600210852
1499,2992.3986380934166
1500,2994.3986380934166
1501,2996.397677257523
1502,2998.397677257523
1503,3000.3967176997617
1504,3002.3967176997617
1505,3004.395759416737
1506,3006.395759416737
1507,3008.394802405066
1508,3010.394802405066
1509,3012.39384666138
1510,3014.39384666138
1511,3016.392892182324
1512,3018.392892182324
1513,3020.3919389645553
1514,3022.3919389645553
1515,3024.390987004744
1516,3026.390987004744
1517,3028.3900362995755
1518,3030.3900362995755
1519,3032.389086845747
1520,3034.389086845747
1521,3036.388138639968
1522,3038.388138639968
1523,3040.387191678962
1524,3042.387191678962
1525,3044.3862459594648
1526,3046.3862459594648
1527,3048.385301478226
1528,3050.385301478226
1529,3052.384358232007
1530,3054.384358232007
1531,3056.3834162175817
1532,3058.3834162175817
1533,3060.3824754317375
1534,3062.3824754317375
1535,3064.3815358712736
1536,3066.3815358712736
1537,3068.380597533003
1538,3070.380597533003
1539,3072.3796604137488
1540,3074.3796604137488
1541,3076.3787245103485
1542,3078.3787245103485
1543,3080.3777898196513
1544,3082.3777898196513
1545,3084.3768563385183
1546,3086.3768563385183
1547,3088.375924063823
1548,3090.375924063823
1549,3092.3749929924506
1550,3094.3749929924506
1551,3096.3740631212995
1552,3098.3740631212995
1553,3100.373134447279
1554,3102.373134447279
1555,3104.3722069673113
1556,3106.3722069673113
1557,3108.3712806783283
1558,3110.3712806783283
1559,3112.3703555772763
1560,3114.3703555772763
1561,3116.3694316611127
1562,3118.3694316611127
1563,3120.3685089268047
1564,3122.3685089268047
1565,3124.3675873713337
1566,3126.3675873713337
1567,3128.366666991691
1568,3130.366666991691
1569,3132.36574778488
1570,3134.36574778488
1571,3136.364829747916
1572,3138.364829747916
1573,3140.363912877824
1574,3142.363912877824
1575,3144.3629971716423
1576,3146.3629971716423
1577,3148.3620826264196
1578,3150.3620826264196
1579,3152.361169239215
1580,3154.361169239215
1581,3156.3602570071007
1582,3158.3602570071007
1583,3160.3593459271583
1584,3162.3593459271583
1585,3164.3584359964807
1586,3166.3584359964807
1587,3168.3575272121734
1588,3170.3575272121734
1589,3172.35661957135
1590,3174.35661957135
1591,3176.3557130711374
1592,3178.3557130711374
1593,3180.3548077086725
1594,3182.3548077086725
1595,3184.353903481102
1596,3186.353903481102
1597,3188.3530003855853
1598,3190.3530003855853
1599,3192.352098419291
1600,3194.352098419291
1601,3196.3511975793986
1602,3198.3511975793986
1603,3200.350297863098
1604,3202.350297863098
1605,3204.3493992675903
1606,3206.3493992675903
1607,3208.3485017900866
1608,3210.3485017900866
1609,3212.347605427808
1610,3214.347605427808
1611,3216.346710177987
1612,3218.346710177987
1613,3220.3458160378646
1614,3222.3458160378646
1615,3224.3449230046945
1616,3226.3449230046945
1617,3228.344031075738
1618,3230.344031075738
1619,3232.3431402482684
1620,3234.3431402482684
1621,3236.3422505195686
1622,3238.3422505195686
1623,3240.3413618869317
1624,3242.3413618869317
1625,3244.3404743476594
1626,3246.3404743476594
1627,3248.339587899066
1628,3250.339587899066
1629,3252.3387025384727
1630,3254.3387025384727
1631,3256.337818263213
1632,3258.337818263213
1633,3260.3369350706294
1634,3262.3369350706294
1635,3264.336052958073
1636,3266.336052958073
1637,3268.3351719229063
1638,3270.3351719229063
1639,3272.3342919625
1640,3274.3342919625
1641,3276.333413074236
1642,3278.333413074236
1643,3280.332535255505
1644,3282.332535255505
1645,3284.3316585037055
1646,3286.3316585037055
1647,3288.3307828162488
1648,3290.3307828162488
1649,3292.329908190553
1650,3294.329908190553
1651,3296.3290346240465
1652,3298.3290346240465
1653,3300.3281621141678
1654,3302.3281621141678
1655,3304.327290658363
1656,3306.327290658363
1657,3308.3264202540886
1658,3310.3264202540886
1659,3312.3255508988104
1660,3314.3255508988104
1661,3316.3246825900023
1662,3318.3246825900023
1663,3320.3238153251486
1664,3322.3238153251486
1665,3324.322949101742
1666,3326.322949101742
1667,3328.3220839172836
1668,3330.3220839172836
1669,3332.3212197692847
1670,3334.3212197692847
1671,3336.3203566552647
1672,3338.3203566552647
1673,3340.319494572753
1674,3342.319494572753
1675,3344.318633519286
1676,3346.318633519286
1677,3348.31777349241
1678,3350.31777349241
1679,3352.3169144896815
1680,3354.3169144896815
1681,3356.3160565086628
1682,3358.3160565086628
1683,3360.315199546926
1684,3362.315199546926
1685,3364.314343602053
1686,3366.314343602053
1687,3368.3134886716334
1688,3370.3134886716334
1689,3372.3126347532652
1690,3374.3126347532652
1691,3376.3117818445553
1692,3378.3117818445553
1693,3380.310929943119
1694,3382.310929943119
1695,3384.3100790465796
1696,3386.3100790465796
1697,3388.309229152569
1698,3390.309229152569
1699,3392.308380258728
1700,3394.308380258728
1701,3396.3075323627054
1702,3398.3075323627054
1703,3400.3066854621584
1704,3402.3066854621584
1705,3404.3058395547514
1706,3406.3058395547514
1707,3408.304994638159
1708,3410.304994638159
1709,3412.3041507100615
1710,3414.3041507100615
1711,3416.30330776815
1712,3418.30330776815
1713,3420.3024658101212
1714,3422.3024658101212
1715,3424.3016248336817
1716,3426.3016248336817
1717,3428.300784836546
1718,3430.300784836546
1719,3432.299945816434
1720,3434.299945816434
1721,3436.2991077710776
1722,3438.2991077710776
1723,3440.2982706982134
1724,3442.2982706982134
1725,3444.297434595587
1726,3446.297434595587
1727,3448.296599460953
1728,3450.296599460953
1729,3452.2957652920713
1730,3454.2957652920713
1731,3456.294932086711
1732,3458.294932086711
1733,3460.2940998426493
1734,3462.2940998426493
1735,3464.2932685576707
1736,3466.2932685576707
1737,3468.2924382295664
1738,3470.2924382295664
1739,3472.291608856137
1740,3474.291608856137
1741,3476.290780435189
1742,3478.290780435189
1743,3480.289952964538
1744,3482.289952964538
1745,3484.2891264420055
1746,3486.2891264420055
1747,3488.2883008654217
1748,3490.2883008654217
1749,3492.2874762326237
1750,3494.2874762326237
1751,3496.286652541456
1752,3498.286652541456
1753,3500.285829789771
1754,3502.285829789771
1755,3504.285007975427
1756,3506.285007975427
1757,3508.284187096292
1758,3510.284187096292
1759,3512.2833671502394
1760,3514.2833671502394
1761,3516.2825481351506
1762,3518.2825481351506
1763,3520.2817300489132
1764,3522.2817300489132
1765,3524.2809128894232
1766,3526.2809128894232
1767,3528.2800966545833
1768,3530.2800966545833
1769,3532.2792813423034
1770,3534.2792813423034
1771,3536.2784669505004
1772,3538.2784669505004
1773,3540.2776534770983
1774,3542.2776534770983
1775,3544.276840920027
1776,3546.276840920027
1777,3548.2760292772264
1778,3550.2760292772264
1779,3552.2752185466397
1780,3554.2752185466397
1781,3556.274408726219
1782,3558.274408726219
1783,3560.273599813924
1784,3562.273599813924
1785,3564.272791807719
1786,3566.272791807719
1787,3568.2719847055773
1788,3570.2719847055773
1789,3572.271178505478
1790,3574.271178505478
1791,3576.270373205406
1792,3578.270373205406
1793,3580.2695688033555
1794,3582.2695688033555
1795,3584.2687652973245
1796,3586.2687652973245
1797,3588.2679626853196
1798,3590.2679626853196
1799,3592.2671609653544
1800,3594.2671609653544
1801,3596.266360135447
1802,3598.266360135447
1803,3600.265560193624
1804,3602.265560193624
1805,3604.264761137918
1806,3606.264761137918
1807,3608.263962966367
1808,3610.263962966367
1809,3612.263165677018
1810,3614.263165677018
1811,3616.2623692679217
1812,3618.2623692679217
1813,3620.2615737371375
1814,3622.2615737371375
1815,3624.2607790827296
1816,3626.2607790827296
1817,3628.2599853027696
1818,3630.2599853027696
1819,3632.259192395335
1820,3634.259192395335
1821,3636.25840035851
1822,3638.25840035851
1823,3640.2576091903843
1824,3642.2576091903843
1825,3644.2568188890546
1826,3646.2568188890546
1827,3648.2560294526243
1828,3650.2560294526243
1829,3652.2552408792017
1830,3654.2552408792017
1831,3656.254453166902
1832,3658.254453166902
1833,3660.2536663138467
1834,3662.2536663138467
1835,3664.2528803181635
1836,3666.2528803181635
1837,3668.252095177986
1838,3670.252095177986
1839,3672.2513108914536
1840,3674.2513108914536
1841,3676.250527456712
1842,3678.250527456712
1843,3680.249744871913
1844,3682.249744871913
1845,3684.2489631352155
1846,3686.2489631352155
1847,3688.2481822447817
1848,3690.2481822447817
1849,3692.247402198782
1850,3694.247402198782
1851,3696.2466229953925
1852,3698.2466229953925
1853,3700.245844632794
1854,3702.245844632794
1855,3704.2450671091747
1856,3706.2450671091747
1857,3708.2442904227273
1858,3710.2442904227273
1859,3712.2435145716518
1860,3714.2435145716518
1861,3716.2427395541517
1862,3718.2427395541517
1863,3720.241965368439
1864,3722.241965368439
1865,3724.24119201273
1866,3726.24119201273
1867,3728.240419485247
1868,3730.240419485247
1869,3732.2396477842167
1870,3734.2396477842167
1871,3736.2388769078743
1872,3738.2388769078743
1873,3740.2381068544582
1874,3742.2381068544582
1875,3744.2373376222135
1876,3746.2373376222135
1877,3748.236569209391
1878,3750.236569209391
1879,3752.2358016142457
1880,3754.2358016142457
1881,3756.23503483504
1882,3758.23503483504
1883,3760.234268870042
1884,3762.234268870042
1885,3764.2335037175226
1886,3766.2335037175226
1887,3768.2327393757614
1888,3770.2327393757614
1889,3772.2319758430413
1890,3774.2319758430413
1891,3776.2312131176514
1892,3778.2312131176514
1893,3780.230451197887
1894,3782.230451197887
1895,3784.229690082047
1896,3786.229690082047
1897,3788.2289297684374
1898,3790.2289297684374
1899,3792.2281702553687
1900,3794.2281702553687
1901,3796.2274115411565
1902,3798.2274115411565
1903,3800.2266536241227
1904,3802.2266536241227
1905,3804.2258965025935
1906,3806.2258965025935
1907,3808.225140174901
1908,3810.225140174901
1909,3812.2243846393812
1910,3814.2243846393812
1911,3816.223629894378
1912,3818.223629894378
1913,3820.2228759382383
1914,3822.2228759382383
1915,3824.2221227693144
1916,3826.2221227693144
1917,3828.2213703859643
1918,3830.2213703859643
1919,3832.2206187865513
1920,3834.2206187865513
1921,3836.219867969443
1922,3838.219867969443
1923,3840.219117933013
1924,3842.219117933013
1925,3844.218368675639
1926,3846.218368675639
1927,3848.2176201957045
1928,3850.2176201957045
1929,3852.216872491598
1930,3854.216872491598
1931,3856.2161255617134
1932,3858.2161255617134
1933,3860.215379404448
1934,3862.215379404448
1935,3864.2146340182053
1936,3866.2146340182053
1937,3868.2138894013933
1938,3870.2138894013933
1939,3872.2131455524254
1940,3874.2131455524254
1941,3876.21240246972
1942,3878.21240246972
1943,3880.2116601516996
1944,3882.2116601516996
1945,3884.210918596792
1946,3886.210918596792
1947,3888.21017780343
1948,3890.21017780343
1949,3892.2094377700505
1950,3894.2094377700505
1951,3896.208698495097
1952,3898.208698495097
1953,3900.2079599770154
1954,3902.2079599770154
1955,3904.207222214258
1956,3906.207222214258
1957,3908.206485205281
1958,3910.206485205281
1959,3912.205748948546
1960,3914.205748948546
1961,3916.205013442519
1962,3918.205013442519
